Date,Bitcoin-USD,Bitcoin-CNY,Gold,Composite Stock Index,Energy,Material,Industrial,Consumer discretionary,Consumer Staple,Health Care,Financials,Information Technology,Telecommunication,Utilities,Commodity,A-Shares,B-Shares,C-Bonds,T-Bonds
2/19/2020,9612.05,67268.009515,361.2,2975.402,1143.28,1958.13,2004.76,2412.97,10702.85,7000.45,5283.89,4996.3,3341.35,1776.74,1629.885,3117.99,1675.569,240.75,178.76
2/18/2020,10154.96,71051.208632,356.93,2984.972,1149.18,1975.24,2012.15,2421.28,10686.26,7149.86,5282.46,5059.09,3374.05,1785.1,1653.165,3128.015,1681.249,240.72,178.77
2/17/2020,9646.95,67348.252035,355.08,2983.622,1154.19,1989.86,2014.85,2416.4,10699.02,7174.4,5334.79,4913.77,3328.99,1782.41,1653.269,3126.603,1676.518,240.71,179.18
2/14/2020,10344.55,72279.43976,353.99,2917.008,1135.42,1950.79,1973.24,2344.88,10508.71,7050.77,5222.12,4757.55,3200.68,1753.92,1614.868,3056.788,1642.462,240.57,179.17
2/13/2020,10180.13,71026.76701,352.83,2906.073,1134.02,1931.12,1965.59,2342.56,10542.18,7025.09,5170.58,4692.77,3206.08,1753.84,1600.477,3045.302,1641.041,240.52,179.16
2/12/2020,10389.08,72426.432312,350.4,2926.899,1140.91,1932.08,1978.32,2371.4,10583.82,7094.72,5210.15,4659.76,3223.81,1766.31,1589.195,3067.109,1655.601,240.44,179.14
2/11/2020,10236.53,71300.502409,351.53,2901.674,1134.58,1900.25,1958.72,2354.71,10521.21,7027.16,5195.36,4509.03,3168.5,1758.04,1549.179,3040.667,1642.115,240.36,179.14
2/10/2020,9866.28,68910.046032,352.2,2890.488,1125.82,1889.85,1948.18,2350.03,10471.13,7018.45,5151.91,4522.43,3168.17,1757.92,1542.424,3028.918,1646.651,240.31,179.2
2/7/2020,9744.46,68235.58115,351.22,2875.964,1112.62,1832.55,1925.45,2329.47,10413.3,7100.17,5161.16,4556.56,3146.87,1755.77,1505.542,3013.736,1633.323,240.18,179.11
2/6/2020,9737.36,67876.215352,349,2866.51,1115.69,1837.01,1911.62,2321.24,10254.78,7245.17,5181.81,4392.76,3080.65,1741.3,1508.515,3003.809,1625.593,240.14,178.87
2/5/2020,9687.28,67533.903792,351.04,2818.088,1102.01,1817.65,1877.38,2269.53,10033.87,6989.44,5125.2,4232.88,3008.18,1724.63,1486.773,2953.01,1613.142,240.08,178.78
2/4/2020,9139.77,63964.680345,353.6,2783.288,1097.18,1784.26,1851.86,2217.05,9938.48,6674.94,5114.86,4184.27,2950.79,1701.94,1459.357,2916.572,1591.854,240.04,178.76
2/3/2020,9274.19,65118.725085,356.68,2746.606,1094.39,1761.42,1821.15,2174.37,9690.3,6513.65,5011.81,4035.15,2950.24,1676.42,1453.015,2878.138,1574.955,239.98,178.58
1/23/2020,8382.87,58198.913262,347.4,2976.528,1195.24,1928.03,2001.87,2387.15,10413.8,6730.41,5405.22,4469.66,3277.69,1815.83,1587.008,3118.918,1716.887,239.67,178.15
1/22/2020,8640.65,59677.51329,345.3,3060.754,1229.38,1999.41,2063.02,2468.07,10794.55,6873.32,5557.15,4611.15,3442.73,1853.63,1638.858,3207.12,1774.262,239.59,178.06
1/21/2020,8721.88,60231.558904,348.35,3052.142,1229.28,1998.14,2057.01,2462.29,10820.39,6967.3,5553.48,4447.29,3373.18,1858.87,1636.561,3198.082,1773.122,239.55,177.95
1/20/2020,8671.68,59546.692224,345.02,3095.787,1247.32,2045.92,2095.26,2518.63,11036.05,6829.88,5652.57,4515.43,3397.64,1881.39,1665.43,3243.822,1790.092,239.49,177.85
1/17/2020,8906.32,61094.683304,344.78,3075.496,1249.07,2038.02,2083.35,2534.87,11064.86,6724.72,5606.06,4398.75,3309.56,1875.4,1664.151,3222.527,1786.523,239.38,177.78
1/16/2020,8678.8,59700.59732,345.37,3074.081,1247.18,2034.87,2092.98,2527,11089.69,6631.6,5595.71,4372.85,3313.93,1889.24,1665.547,3221.099,1776.835,239.35,177.73
1/15/2020,8821.69,60789.383621,344.73,3090.038,1255.38,2048.92,2103.23,2519.44,11060.62,6606.47,5633.61,4383.48,3336.6,1901.72,1675.344,3237.812,1789.497,239.29,177.69
1/14/2020,8736.16,60141.472672,341.88,3106.82,1270.69,2079.76,2128.23,2537.32,10981.78,6579.21,5693.72,4290.94,3327.52,1920.92,1704.46,3255.41,1794.291,239.26,177.67
1/13/2020,8131.06,56049.022792,346.12,3115.57,1271.28,2064.79,2132.69,2548.69,11128.32,6610.26,5708.02,4337.21,3349.97,1916.69,1690.512,3264.581,1801.094,239.23,177.64
1/10/2020,8043.69,55656.704217,346.5,3092.291,1270.04,2055.8,2128.91,2531,11022.05,6563.02,5666.1,4192.82,3275.35,1916.26,1684.605,3240.073,1823.297,239.1,177.54
1/9/2020,7786.84,53976.817512,345.43,3094.882,1283.39,2063.08,2139.15,2533.23,10968.01,6536.31,5666.09,4143.39,3275.99,1924.93,1698.674,3242.776,1830.634,239.06,177.46
1/8/2020,8004.26,55599.190812,357.39,3066.893,1296.68,2061.97,2116.34,2495.54,10806.84,6372.3,5620.3,4037.51,3170.54,1915.07,1713.101,3213.433,1820.27,239.02,177.44
1/7/2020,8021.36,55710.751608,351.25,3104.802,1306.85,2086.47,2138.55,2487.04,10876.12,6440.89,5720.53,4119.2,3228.22,1937.13,1724.657,3253.191,1835.409,238.98,177.41
1/6/2020,7575.93,52849.68768,354.5,3083.408,1311.43,2089.99,2130.65,2450.59,10703.71,6369.72,5689.15,4093.7,3207.07,1926.54,1733.142,3230.798,1824.762,238.94,177.39
1/3/2020,7269.82,50641.56612,346.77,3083.786,1280.81,2088.9,2141.39,2446.03,10737.13,6422.56,5728.18,4039.11,3205.82,1935.69,1703.119,3231.188,1823.538,238.84,177.33
1/2/2020,6960.58,48475.567294,341.57,3085.198,1269.25,2077.84,2142.36,2450.93,10863.57,6464.26,5720.92,4024.49,3210.92,1933.15,1680.408,3232.689,1818.517,238.8,177.33
12/31/2019,7158.27,49844.465664,342.57,3050.124,1255.71,2054.59,2101.22,2408.09,10838.5,6435.55,5646.19,3878.49,3142.43,1919.44,1657.985,3195.977,1788.346,238.72,177.27
12/30/2019,7243.35,50607.83778,340.53,3040.024,1251.1,2036.85,2085.55,2393.66,10814.08,6309.63,5669.76,3881.68,3112.25,1910.74,1652.409,3185.382,1791.169,238.71,177.21
12/27/2019,7219.5,50505.45615,340.73,3005.035,1234.82,2000.35,2058.85,2378.48,10661.63,6280.8,5574.66,3855.49,3094,1897.41,1630.944,3148.698,1777.197,238.6,177.15
